,YYYY,DrugReports,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7
4754,2016,9,0,1,0,1,0,0,0,1,1,0,0,0,0
4755,2017,15,0,1,0,1,0,0,0,1,1,0,0,0,0
4756,2010,11,1,0,0,1,0,0,0,1,1,0,0,0,0
4757,2011,23,1,0,0,1,0,0,0,1,1,0,0,0,0
4758,2012,22,1,0,0,1,0,0,0,1,1,0,0,0,0
4759,2013,35,1,0,0,1,0,0,0,1,1,0,0,0,0
4760,2014,68,1,0,0,1,0,0,0,1,1,0,0,0,0
4761,2015,29,1,0,0,1,0,0,0,1,1,0,0,0,0
4762,2016,73,1,0,0,1,0,0,0,1,1,0,0,0,0
4763,2017,20,1,0,0,1,0,0,0,1,1,0,0,0,0
4764,2010,2,0,0,0,1,1,0,0,1,1,0,0,0,0
4765,2011,4,0,0,0,1,1,0,0,1,1,0,0,0,0
4766,2013,6,0,0,0,1,1,0,0,1,1,0,0,0,0
4767,2014,2,0,0,0,1,1,0,0,1,1,0,0,0,0
4768,2015,8,0,0,0,1,1,0,0,1,1,0,0,0,0
4769,2016,11,0,0,0,1,1,0,0,1,1,0,0,0,0
4770,2017,31,0,0,0,1,1,0,0,1,1,0,0,0,0
4771,2010,25,0,1,0,1,1,0,0,1,1,0,0,0,0
4772,2011,28,0,1,0,1,1,0,0,1,1,0,0,0,0
4773,2012,41,0,1,0,1,1,0,0,1,1,0,0,0,0
4774,2013,42,0,1,0,1,1,0,0,1,1,0,0,0,0
4775,2014,24,0,1,0,1,1,0,0,1,1,0,0,0,0
4776,2015,17,0,1,0,1,1,0,0,1,1,0,0,0,0
4777,2016,11,0,1,0,1,1,0,0,1,1,0,0,0,0
4778,2017,15,0,1,0,1,1,0,0,1,1,0,0,0,0
4779,2010,5,1,0,0,1,1,0,0,1,1,0,0,0,0
4780,2011,6,1,0,0,1,1,0,0,1,1,0,0,0,0
4781,2012,10,1,0,0,1,1,0,0,1,1,0,0,0,0
4782,2013,9,1,0,0,1,1,0,0,1,1,0,0,0,0
4783,2014,4,1,0,0,1,1,0,0,1,1,0,0,0,0
4784,2015,20,1,0,0,1,1,0,0,1,1,0,0,0,0
4785,2016,13,1,0,0,1,1,0,0,1,1,0,0,0,0
4786,2017,34,1,0,0,1,1,0,0,1,1,0,0,0,0
4787,2010,1,0,0,1,0,0,0,0,1,1,0,0,0,0
4788,2013,1,0,0,1,0,0,0,0,1,1,0,0,0,0
4789,2016,3,0,0,1,0,0,0,0,1,1,0,0,0,0
4790,2017,2,0,0,1,0,0,0,0,1,1,0,0,0,0
4791,2010,20,0,1,1,0,0,0,0,1,1,0,0,0,0
4792,2011,37,0,1,1,0,0,0,0,1,1,0,0,0,0
4793,2012,5,0,1,1,0,0,0,0,1,1,0,0,0,0
4794,2013,36,0,1,1,0,0,0,0,1,1,0,0,0,0
4795,2014,36,0,1,1,0,0,0,0,1,1,0,0,0,0
4796,2015,13,0,1,1,0,0,0,0,1,1,0,0,0,0
4797,2016,19,0,1,1,0,0,0,0,1,1,0,0,0,0
4798,2017,14,0,1,1,0,0,0,0,1,1,0,0,0,0
4799,2012,1,1,0,1,0,0,0,0,1,1,0,0,0,0
4800,2013,17,1,0,1,0,0,0,0,1,1,0,0,0,0
4801,2014,7,1,0,1,0,0,0,0,1,1,0,0,0,0
4802,2015,16,1,0,1,0,0,0,0,1,1,0,0,0,0
4803,2016,6,1,0,1,0,0,0,0,1,1,0,0,0,0
4804,2017,10,1,0,1,0,0,0,0,1,1,0,0,0,0
4805,2011,1,0,0,0,0,0,0,0,1,1,0,0,0,1
4806,2015,2,0,0,0,0,0,0,0,1,1,0,0,0,1
4807,2016,5,0,0,0,0,0,0,0,1,1,0,0,0,1
4808,2017,4,0,0,0,0,0,0,0,1,1,0,0,0,1
4809,2010,8,0,1,0,0,0,0,0,1,1,0,0,0,1
4810,2011,8,0,1,0,0,0,0,0,1,1,0,0,0,1
4811,2012,3,0,1,0,0,0,0,0,1,1,0,0,0,1
4812,2013,11,0,1,0,0,0,0,0,1,1,0,0,0,1
4813,2014,11,0,1,0,0,0,0,0,1,1,0,0,0,1
4814,2015,10,0,1,0,0,0,0,0,1,1,0,0,0,1
4815,2016,19,0,1,0,0,0,0,0,1,1,0,0,0,1
4816,2017,9,0,1,0,0,0,0,0,1,1,0,0,0,1
4817,2011,1,1,0,0,0,0,0,0,1,1,0,0,0,1
4818,2012,3,1,0,0,0,0,0,0,1,1,0,0,0,1
4819,2013,5,1,0,0,0,0,0,0,1,1,0,0,0,1
4820,2014,2,1,0,0,0,0,0,0,1,1,0,0,0,1
4821,2015,15,1,0,0,0,0,0,0,1,1,0,0,0,1
4822,2016,26,1,0,0,0,0,0,0,1,1,0,0,0,1
4823,2017,5,1,0,0,0,0,0,0,1,1,0,0,0,1
4824,2010,8,0,0,0,0,1,0,0,1,1,0,0,0,1
4825,2011,2,0,0,0,0,1,0,0,1,1,0,0,0,1
4826,2012,2,0,0,0,0,1,0,0,1,1,0,0,0,1
4827,2013,7,0,0,0,0,1,0,0,1,1,0,0,0,1
4828,2014,12,0,0,0,0,1,0,0,1,1,0,0,0,1
4829,2015,33,0,0,0,0,1,0,0,1,1,0,0,0,1
4830,2016,74,0,0,0,0,1,0,0,1,1,0,0,0,1
4831,2017,85,0,0,0,0,1,0,0,1,1,0,0,0,1
4832,2010,69,0,1,0,0,1,0,0,1,1,0,0,0,1
4833,2011,60,0,1,0,0,1,0,0,1,1,0,0,0,1
4834,2012,33,0,1,0,0,1,0,0,1,1,0,0,0,1
4835,2013,92,0,1,0,0,1,0,0,1,1,0,0,0,1
4836,2014,60,0,1,0,0,1,0,0,1,1,0,0,0,1
4837,2015,79,0,1,0,0,1,0,0,1,1,0,0,0,1
4838,2016,134,0,1,0,0,1,0,0,1,1,0,0,0,1
4839,2017,87,0,1,0,0,1,0,0,1,1,0,0,0,1
4840,2010,61,1,0,0,0,1,0,0,1,1,0,0,0,1
4841,2011,61,1,0,0,0,1,0,0,1,1,0,0,0,1
4842,2012,83,1,0,0,0,1,0,0,1,1,0,0,0,1
4843,2013,178,1,0,0,0,1,0,0,1,1,0,0,0,1
4844,2014,214,1,0,0,0,1,0,0,1,1,0,0,0,1
4845,2015,287,1,0,0,0,1,0,0,1,1,0,0,0,1
4846,2016,208,1,0,0,0,1,0,0,1,1,0,0,0,1
4847,2017,91,1,0,0,0,1,0,0,1,1,0,0,0,1
4848,2010,141,0,0,0,1,0,0,0,1,1,0,0,0,1
4849,2011,102,0,0,0,1,0,0,0,1,1,0,0,0,1
4850,2012,94,0,0,0,1,0,0,0,1,1,0,0,0,1
4851,2013,67,0,0,0,1,0,0,0,1,1,0,0,0,1
4852,2014,96,0,0,0,1,0,0,0,1,1,0,0,0,1
4853,2015,235,0,0,0,1,0,0,0,1,1,0,0,0,1
4854,2016,803,0,0,0,1,0,0,0,1,1,0,0,0,1
4855,2017,3373,0,0,0,1,0,0,0,1,1,0,0,0,1
4856,2010,2208,0,1,0,1,0,0,0,1,1,0,0,0,1
4857,2011,2348,0,1,0,1,0,0,0,1,1,0,0,0,1
4858,2012,1977,0,1,0,1,0,0,0,1,1,0,0,0,1
4859,2013,1557,0,1,0,1,0,0,0,1,1,0,0,0,1
4860,2014,1416,0,1,0,1,0,0,0,1,1,0,0,0,1
4861,2015,1480,0,1,0,1,0,0,0,1,1,0,0,0,1
4862,2016,1177,0,1,0,1,0,0,0,1,1,0,0,0,1
4863,2017,1119,0,1,0,1,0,0,0,1,1,0,0,0,1
4864,2010,3910,1,0,0,1,0,0,0,1,1,0,0,0,1
4865,2011,3508,1,0,0,1,0,0,0,1,1,0,0,0,1
4866,2012,3659,1,0,0,1,0,0,0,1,1,0,0,0,1
4867,2013,3519,1,0,0,1,0,0,0,1,1,0,0,0,1
4868,2014,3297,1,0,0,1,0,0,0,1,1,0,0,0,1
4869,2015,4985,1,0,0,1,0,0,0,1,1,0,0,0,1
4870,2016,5075,1,0,0,1,0,0,0,1,1,0,0,0,1
4871,2017,4664,1,0,0,1,0,0,0,1,1,0,0,0,1
4872,2010,1,0,0,0,1,1,0,0,1,1,0,0,0,1
4873,2011,3,0,0,0,1,1,0,0,1,1,0,0,0,1
4874,2014,1,0,0,0,1,1,0,0,1,1,0,0,0,1
4875,2015,3,0,0,0,1,1,0,0,1,1,0,0,0,1
4876,2017,2,0,0,0,1,1,0,0,1,1,0,0,0,1
4877,2010,6,0,1,0,1,1,0,0,1,1,0,0,0,1
4878,2011,8,0,1,0,1,1,0,0,1,1,0,0,0,1
4879,2012,8,0,1,0,1,1,0,0,1,1,0,0,0,1
4880,2013,1,0,1,0,1,1,0,0,1,1,0,0,0,1
4881,2014,4,0,1,0,1,1,0,0,1,1,0,0,0,1
4882,2015,1,0,1,0,1,1,0,0,1,1,0,0,0,1
4883,2016,6,0,1,0,1,1,0,0,1,1,0,0,0,1
4884,2017,2,0,1,0,1,1,0,0,1,1,0,0,0,1
4885,2010,3,1,0,0,1,1,0,0,1,1,0,0,0,1
4886,2011,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4887,2012,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4888,2013,2,1,0,0,1,1,0,0,1,1,0,0,0,1
4889,2015,8,1,0,0,1,1,0,0,1,1,0,0,0,1
4890,2016,11,1,0,0,1,1,0,0,1,1,0,0,0,1
4891,2017,4,1,0,0,1,1,0,0,1,1,0,0,0,1
4892,2013,1,0,0,1,0,0,0,0,1,1,0,0,0,1
4893,2011,11,0,1,1,0,0,0,0,1,1,0,0,0,1
4894,2012,12,0,1,1,0,0,0,0,1,1,0,0,0,1
4895,2013,20,0,1,1,0,0,0,0,1,1,0,0,0,1
4896,2014,24,0,1,1,0,0,0,0,1,1,0,0,0,1
4897,2015,9,0,1,1,0,0,0,0,1,1,0,0,0,1
4898,2016,19,0,1,1,0,0,0,0,1,1,0,0,0,1
4899,2017,12,0,1,1,0,0,0,0,1,1,0,0,0,1
4900,2012,4,0,0,0,0,0,0,0,1,1,0,0,1,0
4901,2015,3,0,0,0,0,0,0,0,1,1,0,0,1,0
4902,2016,1,0,0,0,0,0,0,0,1,1,0,0,1,0
4903,2017,5,0,0,0,0,0,0,0,1,1,0,0,1,0
4904,2010,10,0,1,0,0,0,0,0,1,1,0,0,1,0
4905,2011,5,0,1,0,0,0,0,0,1,1,0,0,1,0
4906,2012,7,0,1,0,0,0,0,0,1,1,0,0,1,0
4907,2013,10,0,1,0,0,0,0,0,1,1,0,0,1,0
4908,2014,9,0,1,0,0,0,0,0,1,1,0,0,1,0
4909,2015,10,0,1,0,0,0,0,0,1,1,0,0,1,0
4910,2016,11,0,1,0,0,0,0,0,1,1,0,0,1,0
4911,2017,8,0,1,0,0,0,0,0,1,1,0,0,1,0
4912,2012,2,1,0,0,0,0,0,0,1,1,0,0,1,0
4913,2013,9,1,0,0,0,0,0,0,1,1,0,0,1,0
4914,2014,16,1,0,0,0,0,0,0,1,1,0,0,1,0
4915,2015,23,1,0,0,0,0,0,0,1,1,0,0,1,0
4916,2016,13,1,0,0,0,0,0,0,1,1,0,0,1,0
4917,2017,5,1,0,0,0,0,0,0,1,1,0,0,1,0
4918,2010,5,0,0,0,0,1,0,0,1,1,0,0,1,0
4919,2011,4,0,0,0,0,1,0,0,1,1,0,0,1,0
4920,2012,8,0,0,0,0,1,0,0,1,1,0,0,1,0
4921,2013,5,0,0,0,0,1,0,0,1,1,0,0,1,0
4922,2014,24,0,0,0,0,1,0,0,1,1,0,0,1,0
4923,2015,85,0,0,0,0,1,0,0,1,1,0,0,1,0
4924,2016,135,0,0,0,0,1,0,0,1,1,0,0,1,0
4925,2017,187,0,0,0,0,1,0,0,1,1,0,0,1,0
4926,2010,147,0,1,0,0,1,0,0,1,1,0,0,1,0
4927,2011,134,0,1,0,0,1,0,0,1,1,0,0,1,0
4928,2012,84,0,1,0,0,1,0,0,1,1,0,0,1,0
4929,2013,118,0,1,0,0,1,0,0,1,1,0,0,1,0
4930,2014,74,0,1,0,0,1,0,0,1,1,0,0,1,0
4931,2015,71,0,1,0,0,1,0,0,1,1,0,0,1,0
4932,2016,66,0,1,0,0,1,0,0,1,1,0,0,1,0
4933,2017,65,0,1,0,0,1,0,0,1,1,0,0,1,0
4934,2010,92,1,0,0,0,1,0,0,1,1,0,0,1,0
4935,2011,90,1,0,0,0,1,0,0,1,1,0,0,1,0
4936,2012,100,1,0,0,0,1,0,0,1,1,0,0,1,0
4937,2013,134,1,0,0,0,1,0,0,1,1,0,0,1,0
4938,2014,183,1,0,0,0,1,0,0,1,1,0,0,1,0
4939,2015,177,1,0,0,0,1,0,0,1,1,0,0,1,0
4940,2016,129,1,0,0,0,1,0,0,1,1,0,0,1,0
4941,2017,91,1,0,0,0,1,0,0,1,1,0,0,1,0
4942,2010,2,0,0,0,1,0,0,0,1,1,0,0,1,0
4943,2011,1,0,0,0,1,0,0,0,1,1,0,0,1,0
4944,2013,1,0,0,0,1,0,0,0,1,1,0,0,1,0
4945,2016,2,0,0,0,1,0,0,0,1,1,0,0,1,0
4946,2017,13,0,0,0,1,0,0,0,1,1,0,0,1,0
4947,2010,16,0,1,0,1,0,0,0,1,1,0,0,1,0
4948,2011,35,0,1,0,1,0,0,0,1,1,0,0,1,0
4949,2012,7,0,1,0,1,0,0,0,1,1,0,0,1,0
4950,2013,5,0,1,0,1,0,0,0,1,1,0,0,1,0
4951,2014,4,0,1,0,1,0,0,0,1,1,0,0,1,0
4952,2015,4,0,1,0,1,0,0,0,1,1,0,0,1,0
4953,2016,6,0,1,0,1,0,0,0,1,1,0,0,1,0
4954,2017,3,0,1,0,1,0,0,0,1,1,0,0,1,0
4955,2010,35,1,0,0,1,0,0,0,1,1,0,0,1,0
4956,2011,24,1,0,0,1,0,0,0,1,1,0,0,1,0
4957,2012,26,1,0,0,1,0,0,0,1,1,0,0,1,0
4958,2013,40,1,0,0,1,0,0,0,1,1,0,0,1,0
4959,2014,46,1,0,0,1,0,0,0,1,1,0,0,1,0
4960,2015,37,1,0,0,1,0,0,0,1,1,0,0,1,0
4961,2016,29,1,0,0,1,0,0,0,1,1,0,0,1,0
4962,2017,17,1,0,0,1,0,0,0,1,1,0,0,1,0
4963,2010,1,0,0,0,1,1,0,0,1,1,0,0,1,0
4964,2011,1,0,0,0,1,1,0,0,1,1,0,0,1,0
4965,2012,1,0,0,0,1,1,0,0,1,1,0,0,1,0
4966,2013,1,0,0,0,1,1,0,0,1,1,0,0,1,0
4967,2017,2,0,0,0,1,1,0,0,1,1,0,0,1,0
4968,2010,1,0,1,0,1,1,0,0,1,1,0,0,1,0
4969,2011,8,0,1,0,1,1,0,0,1,1,0,0,1,0
4970,2012,3,0,1,0,1,1,0,0,1,1,0,0,1,0
4971,2013,5,0,1,0,1,1,0,0,1,1,0,0,1,0
4972,2014,5,0,1,0,1,1,0,0,1,1,0,0,1,0
4973,2015,5,0,1,0,1,1,0,0,1,1,0,0,1,0
4974,2016,8,0,1,0,1,1,0,0,1,1,0,0,1,0
4975,2017,4,0,1,0,1,1,0,0,1,1,0,0,1,0
4976,2012,2,1,0,0,1,1,0,0,1,1,0,0,1,0
4977,2013,6,1,0,0,1,1,0,0,1,1,0,0,1,0
4978,2017,3,1,0,0,1,1,0,0,1,1,0,0,1,0
4979,2010,6,0,1,1,0,0,0,0,1,1,0,0,1,0
4980,2011,8,0,1,1,0,0,0,0,1,1,0,0,1,0
4981,2012,7,0,1,1,0,0,0,0,1,1,0,0,1,0
4982,2013,1,0,1,1,0,0,0,0,1,1,0,0,1,0
4983,2014,13,0,1,1,0,0,0,0,1,1,0,0,1,0
4984,2015,10,0,1,1,0,0,0,0,1,1,0,0,1,0
4985,2016,1,0,1,1,0,0,0,0,1,1,0,0,1,0
4986,2010,4,1,0,1,0,0,0,0,1,1,0,0,1,0
4987,2011,19,1,0,1,0,0,0,0,1,1,0,0,1,0
4988,2012,4,1,0,1,0,0,0,0,1,1,0,0,1,0
4989,2014,17,1,0,1,0,0,0,0,1,1,0,0,1,0
4990,2015,18,1,0,1,0,0,0,0,1,1,0,0,1,0
4991,2016,1,1,0,1,0,0,0,0,1,1,0,0,1,0
4992,2017,3,1,0,1,0,0,0,0,1,1,0,0,1,0
4993,2010,2,0,0,0,0,0,0,0,1,1,0,0,1,1
4994,2011,2,0,0,0,0,0,0,0,1,1,0,0,1,1
4995,2012,4,0,0,0,0,0,0,0,1,1,0,0,1,1
4996,2013,3,0,0,0,0,0,0,0,1,1,0,0,1,1
4997,2015,4,0,0,0,0,0,0,0,1,1,0,0,1,1
4998,2017,11,0,0,0,0,0,0,0,1,1,0,0,1,1
4999,2010,69,0,1,0,0,0,0,0,1,1,0,0,1,1
5000,2011,72,0,1,0,0,0,0,0,1,1,0,0,1,1
5001,2012,66,0,1,0,0,0,0,0,1,1,0,0,1,1
5002,2013,92,0,1,0,0,0,0,0,1,1,0,0,1,1
5003,2014,59,0,1,0,0,0,0,0,1,1,0,0,1,1
5004,2015,51,0,1,0,0,0,0,0,1,1,0,0,1,1
5005,2016,27,0,1,0,0,0,0,0,1,1,0,0,1,1
5006,2017,32,0,1,0,0,0,0,0,1,1,0,0,1,1
5007,2010,1,1,0,0,0,0,0,0,1,1,0,0,1,1
5008,2011,2,1,0,0,0,0,0,0,1,1,0,0,1,1
5009,2015,1,1,0,0,0,0,0,0,1,1,0,0,1,1
5010,2016,3,1,0,0,0,0,0,0,1,1,0,0,1,1
5011,2017,3,1,0,0,0,0,0,0,1,1,0,0,1,1
5012,2010,3,0,0,0,0,1,0,0,1,1,0,0,1,1
5013,2011,1,0,0,0,0,1,0,0,1,1,0,0,1,1
5014,2013,1,0,0,0,0,1,0,0,1,1,0,0,1,1
5015,2014,12,0,0,0,0,1,0,0,1,1,0,0,1,1
5016,2015,20,0,0,0,0,1,0,0,1,1,0,0,1,1
5017,2016,15,0,0,0,0,1,0,0,1,1,0,0,1,1
5018,2017,31,0,0,0,0,1,0,0,1,1,0,0,1,1
5019,2010,32,0,1,0,0,1,0,0,1,1,0,0,1,1
5020,2011,29,0,1,0,0,1,0,0,1,1,0,0,1,1
5021,2012,9,0,1,0,0,1,0,0,1,1,0,0,1,1
5022,2013,12,0,1,0,0,1,0,0,1,1,0,0,1,1
5023,2014,12,0,1,0,0,1,0,0,1,1,0,0,1,1
5024,2015,10,0,1,0,0,1,0,0,1,1,0,0,1,1
5025,2016,8,0,1,0,0,1,0,0,1,1,0,0,1,1
5026,2017,8,0,1,0,0,1,0,0,1,1,0,0,1,1
5027,2010,28,1,0,0,0,1,0,0,1,1,0,0,1,1
5028,2011,94,1,0,0,0,1,0,0,1,1,0,0,1,1
5029,2012,67,1,0,0,0,1,0,0,1,1,0,0,1,1
5030,2013,104,1,0,0,0,1,0,0,1,1,0,0,1,1
5031,2014,67,1,0,0,0,1,0,0,1,1,0,0,1,1
5032,2015,62,1,0,0,0,1,0,0,1,1,0,0,1,1
5033,2016,19,1,0,0,0,1,0,0,1,1,0,0,1,1
5034,2017,13,1,0,0,0,1,0,0,1,1,0,0,1,1
5035,2010,4,0,0,0,1,0,0,0,1,1,0,0,1,1
5036,2011,11,0,0,0,1,0,0,0,1,1,0,0,1,1
5037,2012,10,0,0,0,1,0,0,0,1,1,0,0,1,1
5038,2013,5,0,0,0,1,0,0,0,1,1,0,0,1,1
5039,2014,14,0,0,0,1,0,0,0,1,1,0,0,1,1
5040,2015,40,0,0,0,1,0,0,0,1,1,0,0,1,1
5041,2016,99,0,0,0,1,0,0,0,1,1,0,0,1,1
5042,2017,141,0,0,0,1,0,0,0,1,1,0,0,1,1
5043,2010,66,0,1,0,1,0,0,0,1,1,0,0,1,1
5044,2011,117,0,1,0,1,0,0,0,1,1,0,0,1,1
5045,2012,94,0,1,0,1,0,0,0,1,1,0,0,1,1
5046,2013,85,0,1,0,1,0,0,0,1,1,0,0,1,1
5047,2014,100,0,1,0,1,0,0,0,1,1,0,0,1,1
5048,2015,125,0,1,0,1,0,0,0,1,1,0,0,1,1
5049,2016,131,0,1,0,1,0,0,0,1,1,0,0,1,1
5050,2017,93,0,1,0,1,0,0,0,1,1,0,0,1,1
5051,2010,49,1,0,0,1,0,0,0,1,1,0,0,1,1
5052,2011,78,1,0,0,1,0,0,0,1,1,0,0,1,1
5053,2012,98,1,0,0,1,0,0,0,1,1,0,0,1,1
5054,2013,130,1,0,0,1,0,0,0,1,1,0,0,1,1
5055,2014,210,1,0,0,1,0,0,0,1,1,0,0,1,1
5056,2015,386,1,0,0,1,0,0,0,1,1,0,0,1,1
5057,2016,289,1,0,0,1,0,0,0,1,1,0,0,1,1
5058,2017,181,1,0,0,1,0,0,0,1,1,0,0,1,1
5059,2010,8,0,0,0,1,1,0,0,1,1,0,0,1,1
5060,2011,27,0,0,0,1,1,0,0,1,1,0,0,1,1
5061,2012,12,0,0,0,1,1,0,0,1,1,0,0,1,1
5062,2013,14,0,0,0,1,1,0,0,1,1,0,0,1,1
5063,2014,16,0,0,0,1,1,0,0,1,1,0,0,1,1
5064,2015,13,0,0,0,1,1,0,0,1,1,0,0,1,1
5065,2016,41,0,0,0,1,1,0,0,1,1,0,0,1,1
5066,2017,73,0,0,0,1,1,0,0,1,1,0,0,1,1
5067,2010,102,0,1,0,1,1,0,0,1,1,0,0,1,1
5068,2011,92,0,1,0,1,1,0,0,1,1,0,0,1,1
5069,2012,92,0,1,0,1,1,0,0,1,1,0,0,1,1
5070,2013,98,0,1,0,1,1,0,0,1,1,0,0,1,1
5071,2014,95,0,1,0,1,1,0,0,1,1,0,0,1,1
5072,2015,98,0,1,0,1,1,0,0,1,1,0,0,1,1
5073,2016,55,0,1,0,1,1,0,0,1,1,0,0,1,1
5074,2017,38,0,1,0,1,1,0,0,1,1,0,0,1,1
5075,2010,39,1,0,0,1,1,0,0,1,1,0,0,1,1
5076,2011,73,1,0,0,1,1,0,0,1,1,0,0,1,1
5077,2012,65,1,0,0,1,1,0,0,1,1,0,0,1,1
5078,2013,53,1,0,0,1,1,0,0,1,1,0,0,1,1
5079,2014,64,1,0,0,1,1,0,0,1,1,0,0,1,1
5080,2015,147,1,0,0,1,1,0,0,1,1,0,0,1,1
5081,2016,105,1,0,0,1,1,0,0,1,1,0,0,1,1
5082,2017,68,1,0,0,1,1,0,0,1,1,0,0,1,1
5083,2010,2,0,0,1,0,0,0,0,1,1,0,0,1,1
5084,2011,3,0,0,1,0,0,0,0,1,1,0,0,1,1
5085,2012,1,0,0,1,0,0,0,0,1,1,0,0,1,1
5086,2013,1,0,0,1,0,0,0,0,1,1,0,0,1,1
5087,2014,15,0,0,1,0,0,0,0,1,1,0,0,1,1
5088,2015,23,0,0,1,0,0,0,0,1,1,0,0,1,1
5089,2016,23,0,0,1,0,0,0,0,1,1,0,0,1,1
5090,2017,85,0,0,1,0,0,0,0,1,1,0,0,1,1
5091,2010,27,0,1,1,0,0,0,0,1,1,0,0,1,1
5092,2011,12,0,1,1,0,0,0,0,1,1,0,0,1,1
5093,2012,44,0,1,1,0,0,0,0,1,1,0,0,1,1
5094,2013,31,0,1,1,0,0,0,0,1,1,0,0,1,1
5095,2014,36,0,1,1,0,0,0,0,1,1,0,0,1,1
5096,2015,40,0,1,1,0,0,0,0,1,1,0,0,1,1
5097,2016,30,0,1,1,0,0,0,0,1,1,0,0,1,1
5098,2017,13,0,1,1,0,0,0,0,1,1,0,0,1,1
5099,2010,60,1,0,1,0,0,0,0,1,1,0,0,1,1
5100,2011,4,1,0,1,0,0,0,0,1,1,0,0,1,1
5101,2012,27,1,0,1,0,0,0,0,1,1,0,0,1,1
5102,2013,127,1,0,1,0,0,0,0,1,1,0,0,1,1
5103,2014,90,1,0,1,0,0,0,0,1,1,0,0,1,1
5104,2015,125,1,0,1,0,0,0,0,1,1,0,0,1,1
5105,2016,137,1,0,1,0,0,0,0,1,1,0,0,1,1
5106,2017,144,1,0,1,0,0,0,0,1,1,0,0,1,1
5107,2010,5,0,0,0,0,0,0,0,1,1,0,1,0,0
5108,2011,2,0,0,0,0,0,0,0,1,1,0,1,0,0
5109,2014,2,0,0,0,0,0,0,0,1,1,0,1,0,0
5110,2015,3,0,0,0,0,0,0,0,1,1,0,1,0,0
5111,2016,1,0,0,0,0,0,0,0,1,1,0,1,0,0
5112,2017,3,0,0,0,0,0,0,0,1,1,0,1,0,0
5113,2010,47,0,1,0,0,0,0,0,1,1,0,1,0,0
5114,2011,105,0,1,0,0,0,0,0,1,1,0,1,0,0
5115,2012,60,0,1,0,0,0,0,0,1,1,0,1,0,0
5116,2013,13,0,1,0,0,0,0,0,1,1,0,1,0,0
5117,2014,40,0,1,0,0,0,0,0,1,1,0,1,0,0
5118,2015,8,0,1,0,0,0,0,0,1,1,0,1,0,0
5119,2016,31,0,1,0,0,0,0,0,1,1,0,1,0,0
5120,2017,17,0,1,0,0,0,0,0,1,1,0,1,0,0
5121,2013,1,1,0,0,0,0,0,0,1,1,0,1,0,0
5122,2014,1,1,0,0,0,0,0,0,1,1,0,1,0,0
5123,2016,2,1,0,0,0,0,0,0,1,1,0,1,0,0
5124,2017,2,1,0,0,0,0,0,0,1,1,0,1,0,0
5125,2010,8,0,0,0,0,1,0,0,1,1,0,1,0,0
5126,2011,5,0,0,0,0,1,0,0,1,1,0,1,0,0
5127,2012,10,0,0,0,0,1,0,0,1,1,0,1,0,0
5128,2013,5,0,0,0,0,1,0,0,1,1,0,1,0,0
5129,2014,27,0,0,0,0,1,0,0,1,1,0,1,0,0
5130,2015,19,0,0,0,0,1,0,0,1,1,0,1,0,0
5131,2016,75,0,0,0,0,1,0,0,1,1,0,1,0,0
5132,2017,223,0,0,0,0,1,0,0,1,1,0,1,0,0
5133,2010,36,0,1,0,0,1,0,0,1,1,0,1,0,0
5134,2011,22,0,1,0,0,1,0,0,1,1,0,1,0,0
5135,2012,29,0,1,0,0,1,0,0,1,1,0,1,0,0
5136,2013,35,0,1,0,0,1,0,0,1,1,0,1,0,0
5137,2014,58,0,1,0,0,1,0,0,1,1,0,1,0,0
5138,2015,61,0,1,0,0,1,0,0,1,1,0,1,0,0
5139,2016,75,0,1,0,0,1,0,0,1,1,0,1,0,0
5140,2017,64,0,1,0,0,1,0,0,1,1,0,1,0,0
5141,2010,56,1,0,0,0,1,0,0,1,1,0,1,0,0
5142,2011,72,1,0,0,0,1,0,0,1,1,0,1,0,0
5143,2012,76,1,0,0,0,1,0,0,1,1,0,1,0,0
5144,2013,111,1,0,0,0,1,0,0,1,1,0,1,0,0
5145,2014,118,1,0,0,0,1,0,0,1,1,0,1,0,0
5146,2015,141,1,0,0,0,1,0,0,1,1,0,1,0,0
5147,2016,60,1,0,0,0,1,0,0,1,1,0,1,0,0
5148,2017,47,1,0,0,0,1,0,0,1,1,0,1,0,0
5149,2010,1,0,0,0,1,0,0,0,1,1,0,1,0,0
5150,2011,2,0,0,0,1,0,0,0,1,1,0,1,0,0
5151,2013,2,0,0,0,1,0,0,0,1,1,0,1,0,0
5152,2014,3,0,0,0,1,0,0,0,1,1,0,1,0,0
5153,2015,1,0,0,0,1,0,0,0,1,1,0,1,0,0
5154,2016,7,0,0,0,1,0,0,0,1,1,0,1,0,0
5155,2017,27,0,0,0,1,0,0,0,1,1,0,1,0,0
5156,2010,1,0,1,0,1,0,0,0,1,1,0,1,0,0
5157,2011,9,0,1,0,1,0,0,0,1,1,0,1,0,0
5158,2012,9,0,1,0,1,0,0,0,1,1,0,1,0,0
5159,2013,16,0,1,0,1,0,0,0,1,1,0,1,0,0
5160,2014,6,0,1,0,1,0,0,0,1,1,0,1,0,0
