0,1,2,HC_YEAR,target,modified_model,ori_model
2,42,97,2014,93,80,66.5
0,42,97,2015,7,8.3,5.6
1,42,97,2015,15,22.3,14.2
2,42,97,2015,54,60,57.8
0,42,97,2016,10,13.1,7.6
1,42,97,2016,12,14.5,11.8
2,42,97,2016,56,51.8,52.5
0,42,99,2010,2,2.1,2.3
1,42,99,2010,30,27.2,33.9
2,42,99,2010,11,12.2,15.8
0,42,99,2011,3,3,2.9
1,42,99,2011,44,33.5,38.4
2,42,99,2011,23,33.3,20.6
0,42,99,2012,2,2.2,2.3
1,42,99,2012,42,37.7,35.5
2,42,99,2012,22,22,22.9
0,42,99,2013,4,3.8,3.2
1,42,99,2013,12,17.5,17.9
2,42,99,2013,35,34.7,51.5
0,42,99,2014,1,3.8,14.4
1,42,99,2014,13,21,14
2,42,99,2014,68,53.4,58.1
0,42,99,2015,5,4.5,3.4
1,42,99,2015,9,18.8,9.1
2,42,99,2015,29,45.6,40.7
0,42,99,2016,20,18.2,44.2
1,42,99,2016,9,11.5,9
2,42,99,2016,73,56.9,54.9
0,42,101,2010,141,820.6,121.5
1,42,101,2010,2208,2236,2236
2,42,101,2010,3910,3724.1,3819.6
0,42,101,2011,102,603.7,109.8
1,42,101,2011,2348,2348,2306
2,42,101,2011,3508,3683.9,3699
0,42,101,2012,94,370.4,94.8
1,42,101,2012,1977,1925.2,2064.5
2,42,101,2012,3659,3621,3669
0,42,101,2013,67,488.4,78.6
1,42,101,2013,1557,1599,1735.4
2,42,101,2013,3519,3547,3524.8
0,42,101,2014,96,302,107
1,42,101,2014,1416,1440.8,1433.1
2,42,101,2014,3297,3821.4,3319.2
0,42,101,2015,235,387.9,235
1,42,101,2015,1480,1434.8,1393.8
2,42,101,2015,4985,4550.4,4163.2
0,42,101,2016,803,689.4,689.4
1,42,101,2016,1177,1313.6,1309.3
2,42,101,2016,5075,4755.2,4723.6
0,42,103,2010,2,1.8,1.6
1,42,103,2010,16,17.5,17.6
2,42,103,2010,35,32.8,31.7
0,42,103,2011,1,1.3,1.1
1,42,103,2011,35,30.9,25.2
2,42,103,2011,24,43.5,26.7
0,42,103,2013,1,2.7,2.1
1,42,103,2013,5,8.6,5.6
2,42,103,2013,40,61.1,38.6
0,42,103,2016,2,3.8,2
1,42,103,2016,6,10.5,4.7
2,42,103,2016,29,32.6,32.8
0,42,105,2010,6,3.2,5.5
1,42,105,2010,22,18.9,20.9
0,42,105,2011,1,2.6,2
1,42,105,2011,27,19,22.1
2,42,105,2011,3,3.1,5.4
0,42,105,2012,2,2,2.1
1,42,105,2012,25,22,22.4
2,42,105,2012,12,9.4,10.9
0,42,105,2013,2,2.3,1.8
1,42,105,2013,16,12.7,12.3
2,42,105,2013,13,8.3,15.4
0,42,105,2014,1,1.4,1.4
1,42,105,2014,4,6.1,5.5
2,42,105,2014,14,11.3,20
0,42,105,2015,5,3.7,4.2
1,42,105,2015,5,4.6,5.3
2,42,105,2015,35,17.7,30.7
0,42,105,2016,2,2.2,3.6
1,42,105,2016,10,9.4,8.3
2,42,105,2016,8,11.3,17.5
0,42,107,2010,4,5.6,6.1
1,42,107,2010,66,73.1,75.6
2,42,107,2010,49,60.2,67.8
0,42,107,2011,11,9.3,9.3
1,42,107,2011,117,114.7,105.7
2,42,107,2011,78,76.3,85.2
0,42,107,2012,10,10,10.4
1,42,107,2012,94,103.8,97.7
2,42,107,2012,98,126.8,95.2
0,42,107,2013,5,7.1,5.3
1,42,107,2013,85,89,89.8
2,42,107,2013,130,178.3,129.6
0,42,107,2014,14,10.9,12.9
1,42,107,2014,100,119.1,97
2,42,107,2014,210,267.6,180.8
0,42,107,2015,40,50.3,33.2
1,42,107,2015,125,114.8,118.5
2,42,107,2015,386,342.3,300.6
0,42,107,2016,99,88.2,61.8
1,42,107,2016,131,106.3,125.2
2,42,107,2016,289,294.4,279.4
0,42,109,2010,1,1.6,1.1
1,42,109,2010,1,4.9,7
2,42,109,2010,3,4.4,8
0,42,109,2011,2,2.1,1.7
1,42,109,2011,9,8,8.7
2,42,109,2011,7,6.3,8.4
0,42,109,2013,2,1.9,1.9
1,42,109,2013,16,17.1,12.5
2,42,109,2013,26,19.8,18.8
0,42,109,2014,3,2.4,2.8
1,42,109,2014,6,9.1,11.9
2,42,109,2014,8,11.4,11.6
0,42,109,2015,1,2.7,2.4
1,42,109,2015,4,5.1,4.9
2,42,109,2015,6,11.8,11.9
0,42,109,2016,7,4.9,5
1,42,109,2016,9,11.6,7
2,42,109,2016,27,22.7,22.9
0,42,111,2010,2,3.5,3.1
1,42,111,2010,27,29.4,29.7
2,42,111,2010,34,27.5,34.2
0,42,111,2011,7,5.5,5.5
1,42,111,2011,39,38.8,33.2
2,42,111,2011,46,37.2,40.9
0,42,111,2013,4,4,4
1,42,111,2013,28,24.4,25.3
2,42,111,2013,69,68.6,44
0,42,111,2014,2,3.3,2.9
1,42,111,2014,16,26.8,17.2
2,42,111,2014,86,63.9,83
0,42,111,2015,6,6,5.5
1,42,111,2015,18,25.2,17.4
2,42,111,2015,56,53.5,65
0,42,111,2016,15,12.7,69.5
1,42,111,2016,17,32.6,17.1
2,42,111,2016,66,60,63
0,42,113,2010,1,1.1,1.5
1,42,113,2010,2,2.2,3.3
0,42,115,2010,1,1.4,1.4
1,42,115,2010,2,4.3,9.6
2,42,115,2010,10,10,10
0,42,115,2012,2,1.9,1.9
1,42,115,2012,13,12.3,11.9
2,42,115,2012,32,31.4,19.1
0,42,115,2013,2,2,2
1,42,115,2013,5,10,8.9
2,42,115,2013,14,13.6,16.6
0,42,115,2014,4,3.5,3.7
1,42,115,2014,22,20,17.4
2,42,115,2014,37,23.7,31.4
0,42,115,2015,3,2.7,2.7
1,42,115,2015,11,12.6,13
2,42,115,2015,33,33.3,33.2
0,42,115,2016,11,9.1,9.1
1,42,115,2016,11,14.4,10.8
2,42,115,2016,26,24.7,25.5
0,42,117,2011,2,2.1,2.3
1,42,117,2011,13,10.2,11.7
2,42,117,2011,4,6.3,4.1
0,42,117,2012,1,1.6,1.3
1,42,117,2012,2,6.4,2.6
2,42,117,2012,5,7.2,6.9
0,42,117,2013,2,2,1.8
1,42,117,2013,8,12.6,6.2
2,42,117,2013,28,20.8,18.2
0,42,117,2014,1,1.5,5.7
1,42,117,2014,5,5.1,6
2,42,117,2014,6,7,11.7
0,42,117,2015,1,1.3,11.8
1,42,117,2015,15,16.1,12.8
2,42,117,2015,19,18.5,17.7
0,42,117,2016,2,1.9,2.8
2,42,117,2016,5,6.8,7.8
0,42,119,2010,3,2.1,6
1,42,119,2010,6,6.2,6.5
0,42,119,2011,4,2.9,2.9
1,42,119,2011,8,7,7.6
2,42,119,2011,5,5.2,5.7
0,42,119,2013,1,2.6,1.7
2,42,119,2013,6,7.8,5.7
0,42,119,2014,1,1.3,1.2
1,42,119,2014,5,5,5.9
2,42,119,2014,3,4.8,3.9
0,42,119,2016,1,1,3.1
1,42,119,2016,3,3.8,3.1
2,42,119,2016,5,16.3,4.6
0,42,121,2010,6,4.6,5.4
1,42,121,2010,33,31.2,30
2,42,121,2010,15,34.2,17.6
0,42,121,2011,3,3.6,5.4
1,42,121,2011,49,29,41.6
2,42,121,2011,17,25.1,18.5
0,42,121,2012,2,2.2,2.4
1,42,121,2012,30,27.6,29
2,42,121,2012,35,33,26.8
0,42,121,2013,4,3.6,3.8
1,42,121,2013,29,31,24
2,42,121,2013,39,35.7,40.1
0,42,121,2014,1,1.5,1.5
1,42,121,2014,19,21.4,19.2
2,42,121,2014,34,38.9,40.6
0,42,121,2015,2,4.8,2
1,42,121,2015,19,32.6,19.4
2,42,121,2015,59,43.5,50.9
0,42,121,2016,14,14.1,11.2
1,42,121,2016,21,22.2,20.4
2,42,121,2016,39,41.6,42.2
0,42,123,2010,3,2.1,3.2
1,42,123,2010,63,52.9,38.9
2,42,123,2010,11,26,8.2
0,42,123,2012,8,5.3,5.6
1,42,123,2012,32,24.7,29.8
2,42,123,2012,1,3.7,4.9
0,42,123,2014,1,1.9,1
1,42,123,2014,9,16.8,9.8
2,42,123,2014,18,16.6,15.2
0,42,123,2015,3,3.2,3.2
1,42,123,2015,6,6.2,5.2
2,42,123,2015,5,4.7,9.8
0,42,125,2010,7,7,6.9
1,42,125,2010,121,93.2,114.1
2,42,125,2010,132,123.4,117.7
0,42,125,2011,7,7.3,6.5
1,42,125,2011,108,94.1,108.9
2,42,125,2011,89,97.6,109.1
0,42,125,2012,10,9,8.8
1,42,125,2012,78,71.4,83.4
2,42,125,2012,161,207.8,152.8
0,42,125,2013,4,4.3,5.5
1,42,125,2013,72,102.4,72.2
2,42,125,2013,281,316.1,253.8
0,42,125,2014,14,10.1,10.6
1,42,125,2014,68,78,70
2,42,125,2014,398,369.6,372
0,42,125,2015,19,36.7,14.6
1,42,125,2015,89,78.3,80.4
2,42,125,2015,382,358,387.4
0,42,125,2016,100,77.4,71.4
1,42,125,2016,62,71.2,75
2,42,125,2016,372,431.6,380.2
0,42,127,2010,2,2.6,1.9
1,42,127,2010,20,18.4,14.3
2,42,127,2010,15,27.1,16.2
0,42,127,2011,2,2.2,1.8
1,42,127,2011,10,13.8,11
2,42,127,2011,21,20.7,19.2
0,42,127,2012,1,1.1,1
1,42,127,2012,27,23.8,18
2,42,127,2012,29,28.5,24.8
0,42,127,2014,1,3.8,1.2
1,42,127,2014,7,6.8,7.5
2,42,127,2014,44,36.5,30.4
0,42,127,2015,2,3.9,2.1
1,42,127,2015,3,4.7,4.8
2,42,127,2015,29,28.8,27.4
0,42,127,2016,9,6.7,6.2
1,42,127,2016,12,15.3,11.2
2,42,127,2016,27,27.6,26.4
0,42,129,2010,28,18.6,21.1
1,42,129,2010,229,182.2,216
2,42,129,2010,241,269.7,262
0,42,129,2011,10,13.8,12.1
1,42,129,2011,164,166.3,177
2,42,129,2011,270,275.5,267.8
0,42,129,2012,10,11.2,12.1
1,42,129,2012,128,118.4,141.7
2,42,129,2012,364,456.3,323.5
0,42,129,2013,13,15.8,13.4
1,42,129,2013,127,118,124.9
2,42,129,2013,552,552.3,533.8
0,42,129,2014,20,36.3,18.1
1,42,129,2014,103,82.4,105.4
2,42,129,2014,555,541.3,554.1
0,42,129,2015,47,53.7,34.2
1,42,129,2015,59,77.4,72.2
2,42,129,2015,421,449.2,448.5
0,42,129,2016,138,146.7,57.2
1,42,129,2016,73,76.2,69
2,42,129,2016,428,451.7,450.6
0,42,131,2010,1,1.6,1.7
1,42,131,2010,20,18.6,17.7
2,42,131,2010,18,19.4,21.6
0,42,131,2011,4,3.5,3.1
1,42,131,2011,11,11,13.3
2,42,131,2011,17,14.1,19.9
0,42,131,2012,3,3.3,2.6
1,42,131,2012,19,16.4,17.9
2,42,131,2012,17,17.5,25.4
0,42,131,2013,2,2.5,2
1,42,131,2013,11,11.8,11.2
2,42,131,2013,17,20.6,35.8
0,42,131,2014,2,2.6,2.3
1,42,131,2014,19,26.8,17.2
2,42,131,2014,58,42.2,36.8
0,42,131,2015,2,2,2
1,42,131,2015,11,15,11.7
2,42,131,2015,27,28.7,33.7
0,42,131,2016,11,8.1,8.1
1,42,131,2016,19,20,14.9
2,42,131,2016,32,26.7,31.7
0,42,133,2010,26,25.3,25.7
1,42,133,2010,192,183.3,190.3
2,42,133,2010,285,314.7,346.6
0,42,133,2011,19,20.5,26.1
1,42,133,2011,150,165.1,156.7
2,42,133,2011,317,314,369
0,42,133,2012,22,21.4,26.6
1,42,133,2012,192,177.1,177.7
2,42,133,2012,491,487.8,512
0,42,133,2013,24,21.5,27.6
1,42,133,2013,196,176.6,188.5
2,42,133,2013,671,692,673.4
0,42,133,2014,69,50.4,50.8
1,42,133,2014,175,166.4,182.9
2,42,133,2014,720,670.2,697.9
0,42,133,2015,90,95.5,69
1,42,133,2015,191,187.8,257.3
2,42,133,2015,849,831.2,777.1
0,42,133,2016,145,132.1,89.5
1,42,133,2016,158,169.7,232
2,42,133,2016,695,720.5,741.3
1,42,9,2010,12,15,13.3
2,42,9,2010,34,29.5,30.9
1,42,9,2011,13,24.6,11.9
2,42,9,2011,28,27.5,28.5
1,42,9,2012,25,25,22.4
2,42,9,2012,27,26.6,27.7
1,42,9,2014,16,17.8,15.7
2,42,9,2014,14,15.5,15.6
1,42,15,2010,42,39.1,40
2,42,15,2010,33,32.6,30.6
1,42,23,2010,4,3.8,6.5
2,42,23,2010,1,2.1,3.2
1,42,23,2012,6,7,8.2
1,42,23,2015,1,2,5.3
1,42,27,2014,19,20.4,19.6
2,42,27,2014,41,36.9,43.1
1,42,31,2010,17,23,18.8
2,42,31,2010,35,32.4,32.5
1,42,31,2013,19,17.3,16.2
2,42,31,2013,32,21,26.8
1,42,31,2014,20,19,15.4
2,42,31,2014,19,18.4,17.9
1,42,33,2011,20,19.8,24.6
2,42,33,2011,11,12.8,15.5
1,42,41,2013,7,11.2,8.9
2,42,41,2013,31,32.6,25.8
1,42,47,2011,16,17,21
2,42,47,2011,1,7.1,3.7
1,42,47,2012,15,13.5,16.2
1,42,47,2015,16,14.2,11.1
2,42,47,2015,13,14,16.3
1,42,53,2010,1,2.8,1.5
2,42,53,2010,3,3.3,2.9
1,42,53,2015,2,2.6,2.6
1,42,53,2016,4,5.3,3
2,42,53,2016,3,3.1,5
1,42,57,2011,11,11.6,13.6
2,42,57,2011,7,5,6.8
1,42,57,2012,2,3.8,4.2
2,42,57,2012,3,5,4.9
1,42,57,2016,1,2.8,2.1
2,42,57,2016,4,3.4,3.2
1,42,59,2011,10,12.6,12.6
2,42,59,2011,40,34.6,53
1,42,59,2012,28,25.4,21
2,42,59,2012,9,17,15.5
1,42,61,2010,29,30.8,27.2
2,42,61,2010,33,36.6,30.4
1,42,61,2012,11,18.2,15.4
2,42,61,2012,53,39.4,49.3
1,42,61,2013,11,14.3,14.4
2,42,61,2013,33,30,42
1,42,61,2014,12,16.9,17.7
2,42,61,2014,32,33.5,32.9
1,42,63,2010,36,61.3,42.2
2,42,63,2010,159,113.7,102.6
1,42,63,2013,15,17.4,13.8
2,42,63,2013,38,42.8,41
1,42,67,2010,4,4.7,7.3
2,42,67,2010,2,2.3,2.4
1,42,67,2014,13,17.1,9
2,42,67,2014,26,20.8,16.9
1,42,67,2015,4,3.2,4.4
2,42,67,2015,3,3.4,5.1
1,42,67,2016,4,3.7,5.1
2,42,67,2016,4,8.4,3.8
1,42,69,2012,40,46.8,52
2,42,69,2012,374,351,365.2
1,42,91,2014,12,26.6,16.4
2,42,91,2014,23,36.3,26.6
1,42,93,2011,1,2.1,6.3
2,42,93,2011,11,8.6,7.8
1,42,93,2012,4,4.5,8
2,42,93,2012,7,8.7,6.4
1,42,93,2014,14,12.2,13.3
2,42,93,2014,7,8.8,14.5
1,42,93,2015,1,18.3,4.7
2,42,93,2015,4,7,8.3
1,42,95,2014,24,23.7,25.6
2,42,95,2014,147,147,156.9
1,42,103,2012,7,13.2,10.6
2,42,103,2012,26,30.2,26.2
1,42,103,2014,4,16.5,4.2
2,42,103,2014,46,39.8,42.5
1,42,103,2015,4,9.4,4.3
2,42,103,2015,37,32.4,37.2
1,42,109,2012,9,8.7,10.7
2,42,109,2012,14,18.6,11.3
1,42,111,2012,13,22.3,18.2
2,42,111,2012,19,37.7,21.7
1,42,113,2011,1,1.5,3.8
2,42,113,2011,2,2.5,2.7
1,42,113,2012,5,4.3,4
2,42,113,2012,2,3.3,2.2
1,42,113,2013,2,3.2,6.1
1,42,113,2016,1,1.4,2.3
1,42,115,2011,7,9.1,12.5
2,42,115,2011,11,17.3,10.9
1,42,117,2010,3,4,13.5
2,42,117,2010,3,3.2,2.8
1,42,119,2012,17,9.9,14.1
2,42,119,2012,6,8.1,5.9
1,42,119,2015,4,4.2,3.6
2,42,119,2015,7,6.1,5.2
1,42,123,2011,26,28.1,25.3
2,42,123,2011,7,7.4,7
1,42,123,2013,3,7.3,8.4
2,42,123,2013,4,8.2,7.6
1,42,123,2016,3,4.1,3.6
2,42,123,2016,1,3.5,2.3
1,42,127,2013,4,5.7,6.7
2,42,127,2013,14,26,24.3
2,42,53,2014,6,4.8,9.8
2,42,57,2014,2,3.3,3.8
2,42,113,2014,4,3.6,6.5
0,51,1,2010,1,1.8,1.4
1,51,1,2010,8,12.8,10.9
0,51,1,2011,4,3.7,3.7
1,51,1,2011,33,28,26.9
2,51,1,2011,1,4.7,1.8
0,51,1,2012,3,2.4,2.7
1,51,1,2012,15,18.3,16.1
2,51,1,2012,5,8.8,4.2
0,51,1,2013,1,1.6,1.3
2,51,1,2013,2,6.8,9.6
0,51,1,2014,2,2.9,2.1
1,51,1,2014,7,10.7,5.8
2,51,1,2014,38,35.5,31.2
0,51,1,2016,6,4.8,3.6
1,51,1,2016,9,8.4,7.6
2,51,1,2016,13,17,10.2
0,51,3,2010,3,3.4,3
1,51,3,2010,13,19.1,12
2,51,3,2010,4,3.8,2.8
0,51,3,2012,2,1.9,1.5
1,51,3,2012,11,10.6,10.2
2,51,3,2012,2,4.5,2
0,51,3,2013,1,2.1,1.8
1,51,3,2013,17,15.5,14.6
2,51,3,2013,2,3.2,2
0,51,3,2014,6,6.6,6.8
1,51,3,2014,19,16.6,16.6
2,51,3,2014,17,11.4,10.6
0,51,3,2015,12,11.6,9.1
1,51,3,2015,16,17,15.8
2,51,3,2015,13,22.2,18
0,51,3,2016,9,15.6,21
1,51,3,2016,15,28.1,16.9
2,51,3,2016,36,40.6,24.9
0,51,5,2010,9,6,5
1,51,5,2010,25,27.7,28.2
0,51,5,2011,1,2.6,1.8
1,51,5,2011,34,29.1,33
2,51,5,2011,1,3.4,1
0,51,5,2013,1,2.7,2.3
1,51,5,2013,13,19.9,16.5
2,51,5,2013,5,6.3,7.2
0,51,5,2014,6,4.6,6.3
1,51,5,2014,44,32.1,36.2
2,51,5,2014,14,13.3,13.1
0,51,5,2015,4,3.9,2.5
1,51,5,2015,43,35.7,42.1
2,51,5,2015,16,15.4,13.4
0,51,5,2016,4,4.4,3.8
1,51,5,2016,32,39.5,34.3
2,51,5,2016,12,22.9,12.8
0,51,7,2010,1,1.7,1.8
1,51,7,2010,6,6.3,6.4
2,51,7,2010,1,1.9,1.3
0,51,7,2013,5,3.7,3.6
1,51,7,2013,25,16.2,22
2,51,7,2013,1,1.6,1
0,51,7,2014,1,1.4,1.4
1,51,7,2014,5,4.7,3.5
0,51,9,2010,2,3.2,2.8
1,51,9,2010,55,40.4,53.9
2,51,9,2010,7,6.2,5.7
0,51,9,2011,4,3.4,3.6
1,51,9,2011,22,24.5,35.3
0,51,9,2012,1,1.5,1.8
1,51,9,2012,58,50.2,44.7
0,51,9,2013,3,3.2,3.8
1,51,9,2013,65,57.1,54.5
2,51,9,2013,3,10.5,2.5
0,51,9,2014,9,6.9,7.1
1,51,9,2014,23,24.2,24.2
2,51,9,2014,3,6.9,2.6
0,51,9,2015,2,3.1,1.8
1,51,9,2015,29,32.5,28.5
2,51,9,2015,3,12.2,3
0,51,9,2016,4,3.4,3.2
1,51,9,2016,20,23.9,23.4
2,51,9,2016,6,4.2,4.6
0,51,11,2011,1,1.8,1.6
1,51,11,2011,4,4.1,59.8
0,51,11,2013,1,1.1,1.3
1,51,11,2013,5,8.1,22.4
2,51,11,2013,1,2.6,2.8
0,51,11,2014,2,2.6,2.9
1,51,11,2014,13,13.1,12.9
2,51,11,2014,2,4.1,2.6
0,51,11,2016,5,3.7,18.2
1,51,11,2016,24,18.2,18.8
2,51,11,2016,6,5.8,5.8
0,51,13,2010,6,6.4,7.8
1,51,13,2010,65,67.7,63.6
2,51,13,2010,41,41.3,42.2
0,51,13,2011,10,9.5,7.4
1,51,13,2011,57,61.4,60.4
2,51,13,2011,44,52.3,43.4
0,51,13,2012,2,6.8,4.2
1,51,13,2012,59,60.3,59.4
2,51,13,2012,51,54,48.6
0,51,13,2013,13,10.6,8.9
1,51,13,2013,69,69.5,68
2,51,13,2013,54,56.5,56.2
0,51,13,2014,5,7.1,7.7
1,51,13,2014,58,62.4,59.1
2,51,13,2014,73,77.5,73.3
0,51,13,2015,13,25.4,12.4
1,51,13,2015,69,86.8,64.9
2,51,13,2015,84,77.8,84
0,51,13,2016,37,34.8,23.3
1,51,13,2016,61,71.4,63.9
2,51,13,2016,126,109.1,113.4
0,51,15,2010,6,6.2,6.2
1,51,15,2010,29,34.1,23.7
0,51,15,2011,5,5.9,6
1,51,15,2011,33,29,28.7
2,51,15,2011,3,9.2,5
0,51,15,2012,7,6.7,6.6
1,51,15,2012,25,30.2,21.4
2,51,15,2012,1,6.4,4.2
0,51,15,2013,4,5,4.5
1,51,15,2013,9,26.6,19.3
2,51,15,2013,4,4.8,5.3
0,51,15,2014,10,9.4,9.4
1,51,15,2014,62,44.8,58.7
2,51,15,2014,15,13.6,14.4
0,51,15,2015,6,10,21.1
1,51,15,2015,29,50.3,35.6
2,51,15,2015,24,41.6,20.2
0,51,15,2016,19,16.1,46.2
1,51,15,2016,54,49.2,48.8
2,51,15,2016,15,35.4,14.8
0,51,17,2010,3,2.4,3.9
1,51,17,2010,15,14.7,16.6
0,51,17,2011,1,1.9,3.5
1,51,17,2011,13,13.7,13
2,51,17,2011,5,3.5,3.4
0,51,17,2013,1,2.4,1.2
1,51,17,2013,3,3.8,12.9
0,51,17,2015,1,1.1,1.1
1,51,17,2015,4,4.3,3.2
0,51,17,2016,1,1.4,31.1
1,51,17,2016,1,2.1,2
0,51,19,2010,6,7,7.7
1,51,19,2010,31,31.9,66.3
2,51,19,2010,3,14.2,3.6
0,51,19,2011,12,9.7,10.7
1,51,19,2011,59,49,61.1
2,51,19,2011,4,20.9,3.8
0,51,19,2012,11,9.6,11.7
1,51,19,2012,75,68.9,70.3
2,51,19,2012,7,16.2,12.3
0,51,19,2013,17,11.9,13.4
1,51,19,2013,92,111.2,88
2,51,19,2013,13,15.8,15.1
0,51,19,2014,7,8.8,7.7
1,51,19,2014,105,94.3,93.8
2,51,19,2014,14,23.6,15.4
0,51,19,2015,6,8.3,4.6
1,51,19,2015,77,69.7,70.5
2,51,19,2015,22,25.1,14.7
0,51,19,2016,4,4.7,4.5
1,51,19,2016,46,51.3,58.4
2,51,19,2016,13,26.5,12
0,51,21,2010,2,2,1.9
1,51,21,2010,10,8.3,6.7
0,51,21,2012,2,2.1,1.7
1,51,21,2012,16,12.9,9.9
0,51,21,2014,1,1.2,4
1,51,21,2014,4,5.8,4.2
2,51,21,2014,1,1.4,1.1
0,51,23,2010,2,2.5,2.2
1,51,23,2010,34,33.6,39
2,51,23,2010,20,15.3,17.3
0,51,23,2011,3,2.9,3
1,51,23,2011,64,53.2,51
2,51,23,2011,12,15.5,16
0,51,23,2012,4,4.2,3.2
1,51,23,2012,55,46.6,53.2
2,51,23,2012,9,11,11.4
0,51,23,2013,3,3.4,3
1,51,23,2013,37,29.8,41.8
2,51,23,2013,11,12.8,15.8
0,51,23,2014,5,5,3.9
1,51,23,2014,67,40.8,52.5
2,51,23,2014,24,24,21.3
0,51,23,2015,2,2.1,2.1
1,51,23,2015,29,30.3,32.8
2,51,23,2015,23,21.4,21
0,51,23,2016,5,7.1,3.9
1,51,23,2016,35,38.5,32.6
2,51,23,2016,37,32.4,30.5
0,51,25,2010,1,6.8,1.2
1,51,25,2010,2,5.4,5.4
2,51,25,2010,4,3.3,3.5
0,51,25,2012,2,2.4,1.9
1,51,25,2012,19,15.1,18.4
2,51,25,2012,5,6,4.2
0,51,25,2013,2,2.4,1.8
1,51,25,2013,24,21.2,23.9
2,51,25,2013,4,7.6,3.4
0,51,25,2014,2,2.3,4.9
1,51,25,2014,9,17.7,9.6
2,51,25,2014,7,5.1,5.3
0,51,25,2015,1,1.3,1.8
1,51,25,2015,8,18.8,20.9
0,51,25,2016,3,2.6,2.4
1,51,25,2016,10,18,8.8
2,51,25,2016,7,6.1,6.2
0,51,27,2010,12,10.8,11.7
1,51,27,2010,131,112.3,125.3
0,51,27,2011,14,11.8,12.9
1,51,27,2011,84,81.6,106.5
0,51,27,2012,2,3.7,8.1
1,51,27,2012,112,92.2,111.1
0,51,27,2013,7,6.7,8.2
1,51,27,2013,121,121.8,111.3
2,51,27,2013,1,2,1
0,51,27,2014,8,7.1,5.3
1,51,27,2014,109,69.6,92.8
0,51,27,2015,1,2.4,1
1,51,27,2015,145,148.2,110.6
0,51,27,2016,2,3.5,1.8
1,51,27,2016,153,152.2,126.7
2,51,27,2016,4,4,3.1
0,51,29,2010,4,3.7,4.1
1,51,29,2010,14,33.9,13.6
2,51,29,2010,1,1.4,1.9
0,51,29,2011,6,4.9,4.8
1,51,29,2011,12,20.1,11.6
2,51,29,2011,3,2.8,2.9
0,51,29,2012,2,3.5,2.3
1,51,29,2012,13,14.8,12.7
2,51,29,2012,1,2.8,2.3
0,51,29,2013,3,2.8,2.8
1,51,29,2013,13,13.3,12.6
2,51,29,2013,2,2.8,17.5
0,51,29,2014,3,3,2.8
1,51,29,2014,5,9.3,6.9
2,51,29,2014,5,8.2,10.3
0,51,29,2016,1,2.3,2.1
1,51,29,2016,16,14.4,12.8
2,51,29,2016,2,4.1,6.2
0,51,31,2010,5,3.8,3.9
1,51,31,2010,13,22.4,24.8
0,51,31,2011,1,2.7,2.1
1,51,31,2011,21,45.4,28.5
0,51,31,2012,5,4.4,3.5
1,51,31,2012,45,39.7,39.4
2,51,31,2012,1,6.1,2.3
0,51,31,2013,4,4.7,3.2
1,51,31,2013,29,29.6,31.4
2,51,31,2013,8,13.5,12
0,51,31,2014,3,4.2,2.4
1,51,31,2014,34,27.6,23
2,51,31,2014,18,16.4,17
0,51,31,2016,2,4,2.2
1,51,31,2016,34,40.2,28.8
2,51,31,2016,11,11.5,11.5
0,51,33,2011,3,3.2,2.8
1,51,33,2011,36,31.8,29.3
2,51,33,2011,11,12.3,9.8
0,51,33,2012,3,3,3
1,51,33,2012,40,34.4,35.9
2,51,33,2012,11,9.6,10.6
0,51,33,2013,3,3.3,3
1,51,33,2013,25,23.5,25.7
2,51,33,2013,7,11.5,10
0,51,33,2014,3,3.2,2.4
1,51,33,2014,24,31.4,44.2
2,51,33,2014,21,18.6,17.2
0,51,33,2015,5,5,8.1
1,51,33,2015,19,17.4,19.5
2,51,33,2015,16,13.7,16.5
0,51,33,2016,7,10.8,12
1,51,33,2016,31,26,24.4
2,51,33,2016,33,24.8,27.9
0,51,35,2011,3,3.5,3.7
1,51,35,2011,42,49.8,41.6
0,51,35,2012,6,4.9,4.9
1,51,35,2012,74,64.7,63.1
2,51,35,2012,1,2,1.1
0,51,35,2013,3,4.3,3.4
1,51,35,2013,52,42.9,58.6
0,51,35,2014,4,4.5,4.2
1,51,35,2014,45,42.3,47.2
2,51,35,2014,3,3.8,2.4
0,51,35,2015,7,6.1,8.6
1,51,35,2015,50,43,49.6
2,51,35,2015,1,1.7,1.9
0,51,35,2016,9,6.7,200.2
1,51,35,2016,46,38.6,46.8
2,51,35,2016,3,3.7,2.5
0,51,37,2012,6,5.4,6.2
1,51,37,2012,13,10.7,11.4
0,51,37,2013,8,6.1,7.6
1,51,37,2013,50,38,34.4
2,51,37,2013,5,4.3,5.7
0,51,37,2015,4,3.4,12.8
1,51,37,2015,23,15.7,23.4
2,51,37,2015,8,9.2,7.7
0,51,37,2016,1,2.6,23.6
1,51,37,2016,5,5.4,17.3
2,51,37,2016,7,6.5,8.8
0,51,41,2010,13,12.5,12.4
1,51,41,2010,135,165.1,154.9
2,51,41,2010,69,72.3,100.3
0,51,41,2011,11,11.5,11.4
1,51,41,2011,180,189.6,170.5
2,51,41,2011,98,102.1,111.9
0,51,41,2012,22,17.1,18.7
1,51,41,2012,200,197,181.6
2,51,41,2012,139,132,135.3
0,51,41,2013,10,9.7,18.2
1,51,41,2013,206,206.4,225.2
2,51,41,2013,225,207.5,173.8
