,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Pred_County
4098,2019,0,1,0,1,1,0,0,1,0,1,0,0,1,42.1
4099,2020,0,1,0,1,1,0,0,1,0,1,0,0,1,47.2
4100,2021,0,1,0,1,1,0,0,1,0,1,0,0,1,47.2
4101,2022,0,1,0,1,1,0,0,1,0,1,0,0,1,47.7
4102,2023,0,1,0,1,1,0,0,1,0,1,0,0,1,45.2
4103,2024,0,1,0,1,1,0,0,1,0,1,0,0,1,34.8
4104,2025,0,1,0,1,1,0,0,1,0,1,0,0,1,34.8
4105,2023,1,0,0,1,1,0,0,1,0,1,0,0,1,15
4106,2024,1,0,0,1,1,0,0,1,0,1,0,0,1,68.8
4107,2025,1,0,0,1,1,0,0,1,0,1,0,0,1,68.8
4108,2024,0,0,1,0,0,0,0,1,0,1,0,0,1,14.4
4109,2019,0,1,1,0,0,0,0,1,0,1,0,0,1,10.7
4110,2020,0,1,1,0,0,0,0,1,0,1,0,0,1,28.6
4111,2021,0,1,1,0,0,0,0,1,0,1,0,0,1,29.9
4112,2022,0,1,1,0,0,0,0,1,0,1,0,0,1,22
4113,2024,0,1,1,0,0,0,0,1,0,1,0,0,1,35.6
4114,2025,0,1,1,0,0,0,0,1,0,1,0,0,1,35.6
4115,2018,1,0,1,0,0,0,0,1,0,1,0,0,1,3.1
4116,2020,1,0,1,0,0,0,0,1,0,1,0,0,1,21.8
4117,2024,1,0,1,0,0,0,0,1,0,1,0,0,1,13.7
4118,2025,1,0,1,0,0,0,0,1,0,1,0,0,1,13.7
4119,2018,0,0,0,0,0,0,0,1,0,1,0,1,0,3.5
4120,2019,0,0,0,0,0,0,0,1,0,1,0,1,0,3.5
4121,2024,0,0,0,0,0,0,0,1,0,1,0,1,0,6.8
4122,2025,0,0,0,0,0,0,0,1,0,1,0,1,0,6.8
4123,2018,0,1,0,0,0,0,0,1,0,1,0,1,0,33.3
4124,2019,0,1,0,0,0,0,0,1,0,1,0,1,0,32.5
4125,2020,0,1,0,0,0,0,0,1,0,1,0,1,0,23.8
4126,2021,0,1,0,0,0,0,0,1,0,1,0,1,0,23.8
4127,2022,0,1,0,0,0,0,0,1,0,1,0,1,0,29.5
4128,2023,0,1,0,0,0,0,0,1,0,1,0,1,0,29.2
4129,2024,0,1,0,0,0,0,0,1,0,1,0,1,0,40.1
4130,2025,0,1,0,0,0,0,0,1,0,1,0,1,0,40.1
4131,2020,1,0,0,0,0,0,0,1,0,1,0,1,0,1.3
4132,2021,1,0,0,0,0,0,0,1,0,1,0,1,0,1.3
4133,2022,1,0,0,0,0,0,0,1,0,1,0,1,0,7.1
4134,2023,1,0,0,0,0,0,0,1,0,1,0,1,0,8.3
4135,2024,1,0,0,0,0,0,0,1,0,1,0,1,0,6.9
4136,2025,1,0,0,0,0,0,0,1,0,1,0,1,0,6.9
4137,2018,0,0,0,0,1,0,0,1,0,1,0,1,0,35.2
4138,2019,0,0,0,0,1,0,0,1,0,1,0,1,0,35.2
4139,2020,0,0,0,0,1,0,0,1,0,1,0,1,0,37.8
4140,2021,0,0,0,0,1,0,0,1,0,1,0,1,0,39.1
4141,2022,0,0,0,0,1,0,0,1,0,1,0,1,0,45.1
4142,2023,0,0,0,0,1,0,0,1,0,1,0,1,0,45.1
4143,2024,0,0,0,0,1,0,0,1,0,1,0,1,0,212.6
4144,2025,0,0,0,0,1,0,0,1,0,1,0,1,0,212.6
4145,2018,0,1,0,0,1,0,0,1,0,1,0,1,0,173.9
4146,2019,0,1,0,0,1,0,0,1,0,1,0,1,0,178.3
4147,2020,0,1,0,0,1,0,0,1,0,1,0,1,0,185
4148,2021,0,1,0,0,1,0,0,1,0,1,0,1,0,185
4149,2022,0,1,0,0,1,0,0,1,0,1,0,1,0,166.4
4150,2023,0,1,0,0,1,0,0,1,0,1,0,1,0,179.9
4151,2024,0,1,0,0,1,0,0,1,0,1,0,1,0,233.4
4152,2025,0,1,0,0,1,0,0,1,0,1,0,1,0,233.4
4153,2018,1,0,0,0,1,0,0,1,0,1,0,1,0,479.8
4154,2019,1,0,0,0,1,0,0,1,0,1,0,1,0,479.8
4155,2020,1,0,0,0,1,0,0,1,0,1,0,1,0,701.7
4156,2021,1,0,0,0,1,0,0,1,0,1,0,1,0,724.9
4157,2022,1,0,0,0,1,0,0,1,0,1,0,1,0,710.2
4158,2023,1,0,0,0,1,0,0,1,0,1,0,1,0,735.6
4159,2024,1,0,0,0,1,0,0,1,0,1,0,1,0,1018.3
4160,2025,1,0,0,0,1,0,0,1,0,1,0,1,0,1018.3
4161,2018,0,0,0,1,0,0,0,1,0,1,0,1,0,4.6
4162,2019,0,0,0,1,0,0,0,1,0,1,0,1,0,4.6
4163,2020,0,0,0,1,0,0,0,1,0,1,0,1,0,9
4164,2021,0,0,0,1,0,0,0,1,0,1,0,1,0,9
4165,2022,0,0,0,1,0,0,0,1,0,1,0,1,0,8.4
4166,2023,0,0,0,1,0,0,0,1,0,1,0,1,0,8.4
4167,2024,0,0,0,1,0,0,0,1,0,1,0,1,0,12.9
4168,2025,0,0,0,1,0,0,0,1,0,1,0,1,0,12.9
4169,2018,0,1,0,1,0,0,0,1,0,1,0,1,0,41
4170,2019,0,1,0,1,0,0,0,1,0,1,0,1,0,39.1
4171,2020,0,1,0,1,0,0,0,1,0,1,0,1,0,31.3
4172,2021,0,1,0,1,0,0,0,1,0,1,0,1,0,29.5
4173,2022,0,1,0,1,0,0,0,1,0,1,0,1,0,35.7
4174,2023,0,1,0,1,0,0,0,1,0,1,0,1,0,35.7
4175,2024,0,1,0,1,0,0,0,1,0,1,0,1,0,24.7
4176,2025,0,1,0,1,0,0,0,1,0,1,0,1,0,24.7
4177,2018,1,0,0,1,0,0,0,1,0,1,0,1,0,52.4
4178,2019,1,0,0,1,0,0,0,1,0,1,0,1,0,54.2
4179,2020,1,0,0,1,0,0,0,1,0,1,0,1,0,54.1
4180,2021,1,0,0,1,0,0,0,1,0,1,0,1,0,59.1
4181,2022,1,0,0,1,0,0,0,1,0,1,0,1,0,87.4
4182,2023,1,0,0,1,0,0,0,1,0,1,0,1,0,87.4
4183,2024,1,0,0,1,0,0,0,1,0,1,0,1,0,80.6
4184,2025,1,0,0,1,0,0,0,1,0,1,0,1,0,80.6
4185,2018,0,0,0,1,1,0,0,1,0,1,0,1,0,5.6
4186,2019,0,0,0,1,1,0,0,1,0,1,0,1,0,5.6
4187,2020,0,0,0,1,1,0,0,1,0,1,0,1,0,10.5
4188,2021,0,0,0,1,1,0,0,1,0,1,0,1,0,10.5
4189,2022,0,0,0,1,1,0,0,1,0,1,0,1,0,7.6
4190,2023,0,0,0,1,1,0,0,1,0,1,0,1,0,7.6
4191,2024,0,0,0,1,1,0,0,1,0,1,0,1,0,10.8
4192,2025,0,0,0,1,1,0,0,1,0,1,0,1,0,10.8
4193,2018,0,1,0,1,1,0,0,1,0,1,0,1,0,66.7
4194,2019,0,1,0,1,1,0,0,1,0,1,0,1,0,66.7
4195,2020,0,1,0,1,1,0,0,1,0,1,0,1,0,84
4196,2021,0,1,0,1,1,0,0,1,0,1,0,1,0,85.8
4197,2022,0,1,0,1,1,0,0,1,0,1,0,1,0,82.3
4198,2023,0,1,0,1,1,0,0,1,0,1,0,1,0,82.3
4199,2024,0,1,0,1,1,0,0,1,0,1,0,1,0,58.4
4200,2025,0,1,0,1,1,0,0,1,0,1,0,1,0,58.4
4201,2018,1,0,0,1,1,0,0,1,0,1,0,1,0,74
4202,2019,1,0,0,1,1,0,0,1,0,1,0,1,0,81.2
4203,2020,1,0,0,1,1,0,0,1,0,1,0,1,0,93.6
4204,2021,1,0,0,1,1,0,0,1,0,1,0,1,0,100.5
4205,2022,1,0,0,1,1,0,0,1,0,1,0,1,0,121.3
4206,2023,1,0,0,1,1,0,0,1,0,1,0,1,0,120
4207,2024,1,0,0,1,1,0,0,1,0,1,0,1,0,95.6
4208,2025,1,0,0,1,1,0,0,1,0,1,0,1,0,95.6
4209,2018,0,1,1,0,0,0,0,1,0,1,0,1,0,7
4210,2019,0,1,1,0,0,0,0,1,0,1,0,1,0,6.9
4211,2020,0,1,1,0,0,0,0,1,0,1,0,1,0,3.4
4212,2021,0,1,1,0,0,0,0,1,0,1,0,1,0,2.7
4213,2022,0,1,1,0,0,0,0,1,0,1,0,1,0,1.5
4214,2024,0,1,1,0,0,0,0,1,0,1,0,1,0,22.2
4215,2020,0,0,0,0,0,0,0,1,0,1,0,1,1,3.5
4216,2018,0,1,0,0,0,0,0,1,0,1,0,1,1,9.7
4217,2019,0,1,0,0,0,0,0,1,0,1,0,1,1,10.2
4218,2020,0,1,0,0,0,0,0,1,0,1,0,1,1,10.5
4219,2021,0,1,0,0,0,0,0,1,0,1,0,1,1,10.5
4220,2022,0,1,0,0,0,0,0,1,0,1,0,1,1,4.9
4221,2023,0,1,0,0,0,0,0,1,0,1,0,1,1,3.8
4222,2024,0,1,0,0,0,0,0,1,0,1,0,1,1,2
4223,2025,0,1,0,0,0,0,0,1,0,1,0,1,1,2
4224,2021,1,0,0,0,0,0,0,1,0,1,0,1,1,4.2
4225,2022,1,0,0,0,0,0,0,1,0,1,0,1,1,1.5
4226,2025,1,0,0,0,0,0,0,1,0,1,0,1,1,11.6
4227,2022,0,0,0,0,1,0,0,1,0,1,0,1,1,3.1
4228,2023,0,0,0,0,1,0,0,1,0,1,0,1,1,3.1
4229,2024,0,0,0,0,1,0,0,1,0,1,0,1,1,23.1
4230,2025,0,0,0,0,1,0,0,1,0,1,0,1,1,23.1
4231,2018,0,1,0,0,1,0,0,1,0,1,0,1,1,127.5
4232,2019,0,1,0,0,1,0,0,1,0,1,0,1,1,126.7
4233,2020,0,1,0,0,1,0,0,1,0,1,0,1,1,108.2
4234,2021,0,1,0,0,1,0,0,1,0,1,0,1,1,108.2
4235,2022,0,1,0,0,1,0,0,1,0,1,0,1,1,119.5
4236,2023,0,1,0,0,1,0,0,1,0,1,0,1,1,119.2
4237,2024,0,1,0,0,1,0,0,1,0,1,0,1,1,107.5
4238,2025,0,1,0,0,1,0,0,1,0,1,0,1,1,107.5
4239,2018,1,0,0,0,1,0,0,1,0,1,0,1,1,2.4
4240,2019,1,0,0,0,1,0,0,1,0,1,0,1,1,4.9
4241,2020,1,0,0,0,1,0,0,1,0,1,0,1,1,30.7
4242,2021,1,0,0,0,1,0,0,1,0,1,0,1,1,30.7
4243,2022,1,0,0,0,1,0,0,1,0,1,0,1,1,63.5
4244,2023,1,0,0,0,1,0,0,1,0,1,0,1,1,63.5
4245,2024,1,0,0,0,1,0,0,1,0,1,0,1,1,83
4246,2025,1,0,0,0,1,0,0,1,0,1,0,1,1,83
4247,2018,0,0,0,1,0,0,0,1,0,1,0,1,1,3
4248,2019,0,0,0,1,0,0,0,1,0,1,0,1,1,3
4249,2020,0,0,0,1,0,0,0,1,0,1,0,1,1,3.1
4250,2021,0,0,0,1,0,0,0,1,0,1,0,1,1,3.1
4251,2022,0,0,0,1,0,0,0,1,0,1,0,1,1,1.3
4252,2023,0,0,0,1,0,0,0,1,0,1,0,1,1,1.3
4253,2024,0,0,0,1,0,0,0,1,0,1,0,1,1,7.1
4254,2025,0,0,0,1,0,0,0,1,0,1,0,1,1,7.1
4255,2018,0,1,0,1,0,0,0,1,0,1,0,1,1,33.8
4256,2019,0,1,0,1,0,0,0,1,0,1,0,1,1,31.8
4257,2020,0,1,0,1,0,0,0,1,0,1,0,1,1,9.2
4258,2021,0,1,0,1,0,0,0,1,0,1,0,1,1,9.2
4259,2022,0,1,0,1,0,0,0,1,0,1,0,1,1,14.9
4260,2023,0,1,0,1,0,0,0,1,0,1,0,1,1,15.8
4261,2024,0,1,0,1,0,0,0,1,0,1,0,1,1,13.9
4262,2025,0,1,0,1,0,0,0,1,0,1,0,1,1,13.9
4263,2018,1,0,0,1,0,0,0,1,0,1,0,1,1,9.9
4264,2019,1,0,0,1,0,0,0,1,0,1,0,1,1,9.9
4265,2020,1,0,0,1,0,0,0,1,0,1,0,1,1,9.9
4266,2021,1,0,0,1,0,0,0,1,0,1,0,1,1,15.3
4267,2022,1,0,0,1,0,0,0,1,0,1,0,1,1,18
4268,2023,1,0,0,1,0,0,0,1,0,1,0,1,1,19
4269,2024,1,0,0,1,0,0,0,1,0,1,0,1,1,17.4
4270,2025,1,0,0,1,0,0,0,1,0,1,0,1,1,17.4
4271,2018,0,0,0,1,1,0,0,1,0,1,0,1,1,16.3
4272,2019,0,0,0,1,1,0,0,1,0,1,0,1,1,16.3
4273,2020,0,0,0,1,1,0,0,1,0,1,0,1,1,17.7
4274,2021,0,0,0,1,1,0,0,1,0,1,0,1,1,17.7
4275,2022,0,0,0,1,1,0,0,1,0,1,0,1,1,31.9
4276,2023,0,0,0,1,1,0,0,1,0,1,0,1,1,31.9
4277,2024,0,0,0,1,1,0,0,1,0,1,0,1,1,48.9
4278,2025,0,0,0,1,1,0,0,1,0,1,0,1,1,48.9
4279,2018,0,1,0,1,1,0,0,1,0,1,0,1,1,136.7
4280,2019,0,1,0,1,1,0,0,1,0,1,0,1,1,137.1
4281,2020,0,1,0,1,1,0,0,1,0,1,0,1,1,144.6
4282,2021,0,1,0,1,1,0,0,1,0,1,0,1,1,148
4283,2022,0,1,0,1,1,0,0,1,0,1,0,1,1,154.9
4284,2023,0,1,0,1,1,0,0,1,0,1,0,1,1,160.5
4285,2024,0,1,0,1,1,0,0,1,0,1,0,1,1,176.5
4286,2025,0,1,0,1,1,0,0,1,0,1,0,1,1,176.5
4287,2018,1,0,0,1,1,0,0,1,0,1,0,1,1,169.8
4288,2019,1,0,0,1,1,0,0,1,0,1,0,1,1,184.2
4289,2020,1,0,0,1,1,0,0,1,0,1,0,1,1,259.8
4290,2021,1,0,0,1,1,0,0,1,0,1,0,1,1,259.8
4291,2022,1,0,0,1,1,0,0,1,0,1,0,1,1,387.8
4292,2023,1,0,0,1,1,0,0,1,0,1,0,1,1,387.8
4293,2024,1,0,0,1,1,0,0,1,0,1,0,1,1,478.9
4294,2025,1,0,0,1,1,0,0,1,0,1,0,1,1,478.9
4295,2018,0,0,1,0,0,0,0,1,0,1,0,1,1,1.3
4296,2019,0,0,1,0,0,0,0,1,0,1,0,1,1,1.3
4297,2020,0,0,1,0,0,0,0,1,0,1,0,1,1,1.6
4298,2018,0,1,1,0,0,0,0,1,0,1,0,1,1,19.3
4299,2019,0,1,1,0,0,0,0,1,0,1,0,1,1,18.2
4300,2020,0,1,1,0,0,0,0,1,0,1,0,1,1,17.2
4301,2022,0,1,1,0,0,0,0,1,0,1,0,1,1,6
4302,2023,0,1,1,0,0,0,0,1,0,1,0,1,1,6
4303,2024,0,1,1,0,0,0,0,1,0,1,0,1,1,3
4304,2025,0,1,1,0,0,0,0,1,0,1,0,1,1,3
4305,2020,1,0,1,0,0,0,0,1,0,1,0,1,1,1.6
4306,2022,1,0,1,0,0,0,0,1,0,1,0,1,1,1
4307,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,6
4308,2019,0,0,0,0,0,0,0,1,0,1,1,0,0,6
4309,2020,0,0,0,0,0,0,0,1,0,1,1,0,0,3.7
4310,2022,0,0,0,0,0,0,0,1,0,1,1,0,0,3.5
4311,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,3.5
4312,2024,0,0,0,0,0,0,0,1,0,1,1,0,0,5.1
4313,2025,0,0,0,0,0,0,0,1,0,1,1,0,0,5.1
4314,2018,0,1,0,0,0,0,0,1,0,1,1,0,0,127.8
4315,2019,0,1,0,0,0,0,0,1,0,1,1,0,0,127.8
4316,2020,0,1,0,0,0,0,0,1,0,1,1,0,0,71.4
4317,2021,0,1,0,0,0,0,0,1,0,1,1,0,0,71.4
4318,2022,0,1,0,0,0,0,0,1,0,1,1,0,0,92.7
4319,2023,0,1,0,0,0,0,0,1,0,1,1,0,0,90.3
4320,2024,0,1,0,0,0,0,0,1,0,1,1,0,0,50.2
4321,2025,0,1,0,0,0,0,0,1,0,1,1,0,0,50.2
4322,2018,1,0,0,0,0,0,0,1,0,1,1,0,0,10.7
4323,2019,1,0,0,0,0,0,0,1,0,1,1,0,0,10.7
4324,2020,1,0,0,0,0,0,0,1,0,1,1,0,0,15.3
4325,2021,1,0,0,0,0,0,0,1,0,1,1,0,0,15
4326,2022,1,0,0,0,0,0,0,1,0,1,1,0,0,9
4327,2023,1,0,0,0,0,0,0,1,0,1,1,0,0,9.2
4328,2024,1,0,0,0,0,0,0,1,0,1,1,0,0,17.7
4329,2025,1,0,0,0,0,0,0,1,0,1,1,0,0,17.7
4330,2018,0,0,0,0,1,0,0,1,0,1,1,0,0,17.4
4331,2019,0,0,0,0,1,0,0,1,0,1,1,0,0,16.8
4332,2020,0,0,0,0,1,0,0,1,0,1,1,0,0,10.1
4333,2021,0,0,0,0,1,0,0,1,0,1,1,0,0,10.1
4334,2022,0,0,0,0,1,0,0,1,0,1,1,0,0,12.9
4335,2023,0,0,0,0,1,0,0,1,0,1,1,0,0,12.9
4336,2024,0,0,0,0,1,0,0,1,0,1,1,0,0,41.2
4337,2025,0,0,0,0,1,0,0,1,0,1,1,0,0,41.2
4338,2018,0,1,0,0,1,0,0,1,0,1,1,0,0,184.9
4339,2019,0,1,0,0,1,0,0,1,0,1,1,0,0,175.2
4340,2020,0,1,0,0,1,0,0,1,0,1,1,0,0,118.2
4341,2021,0,1,0,0,1,0,0,1,0,1,1,0,0,101
4342,2022,0,1,0,0,1,0,0,1,0,1,1,0,0,124
4343,2023,0,1,0,0,1,0,0,1,0,1,1,0,0,124
4344,2024,0,1,0,0,1,0,0,1,0,1,1,0,0,137.2
4345,2025,0,1,0,0,1,0,0,1,0,1,1,0,0,137.2
4346,2018,1,0,0,0,1,0,0,1,0,1,1,0,0,278.7
4347,2019,1,0,0,0,1,0,0,1,0,1,1,0,0,237.1
4348,2020,1,0,0,0,1,0,0,1,0,1,1,0,0,203.9
4349,2021,1,0,0,0,1,0,0,1,0,1,1,0,0,203.9
4350,2022,1,0,0,0,1,0,0,1,0,1,1,0,0,175.7
4351,2023,1,0,0,0,1,0,0,1,0,1,1,0,0,167
4352,2024,1,0,0,0,1,0,0,1,0,1,1,0,0,155.8
4353,2025,1,0,0,0,1,0,0,1,0,1,1,0,0,155.8
4354,2018,0,0,0,1,0,0,0,1,0,1,1,0,0,5.5
4355,2019,0,0,0,1,0,0,0,1,0,1,1,0,0,5.5
4356,2020,0,0,0,1,0,0,0,1,0,1,1,0,0,3.3
4357,2021,0,0,0,1,0,0,0,1,0,1,1,0,0,4
4358,2022,0,0,0,1,0,0,0,1,0,1,1,0,0,8.1
4359,2023,0,0,0,1,0,0,0,1,0,1,1,0,0,8.1
4360,2024,0,0,0,1,0,0,0,1,0,1,1,0,0,32.4
4361,2025,0,0,0,1,0,0,0,1,0,1,1,0,0,32.4
4362,2018,0,1,0,1,0,0,0,1,0,1,1,0,0,91.9
4363,2019,0,1,0,1,0,0,0,1,0,1,1,0,0,93
4364,2020,0,1,0,1,0,0,0,1,0,1,1,0,0,57
4365,2021,0,1,0,1,0,0,0,1,0,1,1,0,0,51.7
4366,2022,0,1,0,1,0,0,0,1,0,1,1,0,0,46.9
4367,2023,0,1,0,1,0,0,0,1,0,1,1,0,0,43.1
4368,2024,0,1,0,1,0,0,0,1,0,1,1,0,0,27.8
4369,2025,0,1,0,1,0,0,0,1,0,1,1,0,0,27.8
4370,2018,1,0,0,1,0,0,0,1,0,1,1,0,0,85.9
4371,2019,1,0,0,1,0,0,0,1,0,1,1,0,0,85.9
4372,2020,1,0,0,1,0,0,0,1,0,1,1,0,0,146.4
4373,2021,1,0,0,1,0,0,0,1,0,1,1,0,0,158
4374,2022,1,0,0,1,0,0,0,1,0,1,1,0,0,175.9
4375,2023,1,0,0,1,0,0,0,1,0,1,1,0,0,197.2
4376,2024,1,0,0,1,0,0,0,1,0,1,1,0,0,171
4377,2025,1,0,0,1,0,0,0,1,0,1,1,0,0,171
4378,2018,0,0,0,1,1,0,0,1,0,1,1,0,0,5.8
4379,2019,0,0,0,1,1,0,0,1,0,1,1,0,0,5.8
4380,2020,0,0,0,1,1,0,0,1,0,1,1,0,0,3.7
4381,2021,0,0,0,1,1,0,0,1,0,1,1,0,0,3.4
4382,2022,0,0,0,1,1,0,0,1,0,1,1,0,0,4
4383,2023,0,0,0,1,1,0,0,1,0,1,1,0,0,4
4384,2024,0,0,0,1,1,0,0,1,0,1,1,0,0,3.4
4385,2025,0,0,0,1,1,0,0,1,0,1,1,0,0,3.4
4386,2018,0,1,0,1,1,0,0,1,0,1,1,0,0,46.7
4387,2019,0,1,0,1,1,0,0,1,0,1,1,0,0,47.3
4388,2020,0,1,0,1,1,0,0,1,0,1,1,0,0,32.6
4389,2021,0,1,0,1,1,0,0,1,0,1,1,0,0,32.6
4390,2022,0,1,0,1,1,0,0,1,0,1,1,0,0,26.7
4391,2023,0,1,0,1,1,0,0,1,0,1,1,0,0,26.7
4392,2024,0,1,0,1,1,0,0,1,0,1,1,0,0,50.5
4393,2025,0,1,0,1,1,0,0,1,0,1,1,0,0,50.5
4394,2019,1,0,0,1,1,0,0,1,0,1,1,0,0,7.2
4395,2020,1,0,0,1,1,0,0,1,0,1,1,0,0,4.9
4396,2021,1,0,0,1,1,0,0,1,0,1,1,0,0,4.9
4397,2022,1,0,0,1,1,0,0,1,0,1,1,0,0,8.6
4398,2023,1,0,0,1,1,0,0,1,0,1,1,0,0,8.6
4399,2024,1,0,0,1,1,0,0,1,0,1,1,0,0,9.6
4400,2025,1,0,0,1,1,0,0,1,0,1,1,0,0,9.6
4401,2018,0,1,1,0,0,0,0,1,0,1,1,0,0,21.6
4402,2019,0,1,1,0,0,0,0,1,0,1,1,0,0,28.4
4403,2020,0,1,1,0,0,0,0,1,0,1,1,0,0,65.6
4404,2021,0,1,1,0,0,0,0,1,0,1,1,0,0,65.4
4405,2022,0,1,1,0,0,0,0,1,0,1,1,0,0,9.7
4406,2023,0,1,1,0,0,0,0,1,0,1,1,0,0,2.5
4407,2024,0,1,1,0,0,0,0,1,0,1,1,0,0,17.8
4408,2018,1,0,1,0,0,0,0,1,0,1,1,0,0,6.8
4409,2019,1,0,1,0,0,0,0,1,0,1,1,0,0,6.8
4410,2021,1,0,1,0,0,0,0,1,0,1,1,0,0,32.7
4411,2018,0,0,0,0,0,0,0,1,0,1,1,0,1,6.4
4412,2019,0,0,0,0,0,0,0,1,0,1,1,0,1,6.4
4413,2020,0,0,0,0,0,0,0,1,0,1,1,0,1,2.7
4414,2021,0,0,0,0,0,0,0,1,0,1,1,0,1,2.9
4415,2022,0,0,0,0,0,0,0,1,0,1,1,0,1,6.4
4416,2023,0,0,0,0,0,0,0,1,0,1,1,0,1,6.4
4417,2024,0,0,0,0,0,0,0,1,0,1,1,0,1,11
4418,2025,0,0,0,0,0,0,0,1,0,1,1,0,1,11
4419,2018,0,1,0,0,0,0,0,1,0,1,1,0,1,97
4420,2019,0,1,0,0,0,0,0,1,0,1,1,0,1,97
4421,2020,0,1,0,0,0,0,0,1,0,1,1,0,1,49.8
4422,2021,0,1,0,0,0,0,0,1,0,1,1,0,1,49.8
4423,2022,0,1,0,0,0,0,0,1,0,1,1,0,1,51.2
4424,2023,0,1,0,0,0,0,0,1,0,1,1,0,1,51.2
4425,2024,0,1,0,0,0,0,0,1,0,1,1,0,1,37.5
4426,2025,0,1,0,0,0,0,0,1,0,1,1,0,1,37.5
4427,2019,1,0,0,0,0,0,0,1,0,1,1,0,1,8.8
4428,2020,1,0,0,0,0,0,0,1,0,1,1,0,1,24.2
4429,2021,1,0,0,0,0,0,0,1,0,1,1,0,1,26.5
4430,2022,1,0,0,0,0,0,0,1,0,1,1,0,1,39.2
4431,2023,1,0,0,0,0,0,0,1,0,1,1,0,1,39.2
4432,2024,1,0,0,0,0,0,0,1,0,1,1,0,1,24.9
4433,2025,1,0,0,0,0,0,0,1,0,1,1,0,1,24.9
4434,2019,0,0,0,0,1,0,0,1,0,1,1,0,1,6.2
4435,2022,0,0,0,0,1,0,0,1,0,1,1,0,1,1.9
4436,2023,0,0,0,0,1,0,0,1,0,1,1,0,1,1.9
4437,2024,0,0,0,0,1,0,0,1,0,1,1,0,1,125.2
4438,2025,0,0,0,0,1,0,0,1,0,1,1,0,1,125.2
4439,2018,0,1,0,0,1,0,0,1,0,1,1,0,1,23.2
4440,2019,0,1,0,0,1,0,0,1,0,1,1,0,1,23.5
4441,2020,0,1,0,0,1,0,0,1,0,1,1,0,1,23.9
4442,2021,0,1,0,0,1,0,0,1,0,1,1,0,1,24.8
4443,2022,0,1,0,0,1,0,0,1,0,1,1,0,1,39.5
4444,2023,0,1,0,0,1,0,0,1,0,1,1,0,1,39.5
4445,2024,0,1,0,0,1,0,0,1,0,1,1,0,1,118.3
4446,2025,0,1,0,0,1,0,0,1,0,1,1,0,1,118.3
4447,2018,1,0,0,0,1,0,0,1,0,1,1,0,1,15.8
4448,2019,1,0,0,0,1,0,0,1,0,1,1,0,1,16.8
4449,2020,1,0,0,0,1,0,0,1,0,1,1,0,1,31
4450,2021,1,0,0,0,1,0,0,1,0,1,1,0,1,31
4451,2022,1,0,0,0,1,0,0,1,0,1,1,0,1,108.3
4452,2023,1,0,0,0,1,0,0,1,0,1,1,0,1,108.3
4453,2024,1,0,0,0,1,0,0,1,0,1,1,0,1,417.6
4454,2025,1,0,0,0,1,0,0,1,0,1,1,0,1,417.6
4455,2018,0,0,0,1,0,0,0,1,0,1,1,0,1,3.8
4456,2021,0,0,0,1,0,0,0,1,0,1,1,0,1,2.3
4457,2024,0,0,0,1,0,0,0,1,0,1,1,0,1,12.2
4458,2025,0,0,0,1,0,0,0,1,0,1,1,0,1,12.2
4459,2019,0,1,0,1,0,0,0,1,0,1,1,0,1,19.6
4460,2020,0,1,0,1,0,0,0,1,0,1,1,0,1,22.3
4461,2021,0,1,0,1,0,0,0,1,0,1,1,0,1,23.3
4462,2022,0,1,0,1,0,0,0,1,0,1,1,0,1,17.8
4463,2023,0,1,0,1,0,0,0,1,0,1,1,0,1,17.8
4464,2024,0,1,0,1,0,0,0,1,0,1,1,0,1,2.5
4465,2025,0,1,0,1,0,0,0,1,0,1,1,0,1,2.5
4466,2018,1,0,0,1,0,0,0,1,0,1,1,0,1,8.9
4467,2019,1,0,0,1,0,0,0,1,0,1,1,0,1,13.3
4468,2020,1,0,0,1,0,0,0,1,0,1,1,0,1,25.4
4469,2021,1,0,0,1,0,0,0,1,0,1,1,0,1,25.4
4470,2022,1,0,0,1,0,0,0,1,0,1,1,0,1,13.9
4471,2023,1,0,0,1,0,0,0,1,0,1,1,0,1,11.3
4472,2024,1,0,0,1,0,0,0,1,0,1,1,0,1,7.1
4473,2025,1,0,0,1,0,0,0,1,0,1,1,0,1,7.1
4474,2018,0,0,0,1,1,0,0,1,0,1,1,0,1,5.1
4475,2019,0,0,0,1,1,0,0,1,0,1,1,0,1,5.1
4476,2020,0,0,0,1,1,0,0,1,0,1,1,0,1,2.6
4477,2021,0,0,0,1,1,0,0,1,0,1,1,0,1,2.6
4478,2022,0,0,0,1,1,0,0,1,0,1,1,0,1,4.4
4479,2023,0,0,0,1,1,0,0,1,0,1,1,0,1,4.4
4480,2024,0,0,0,1,1,0,0,1,0,1,1,0,1,12.1
4481,2025,0,0,0,1,1,0,0,1,0,1,1,0,1,12.1
4482,2018,0,1,0,1,1,0,0,1,0,1,1,0,1,9.1
4483,2019,0,1,0,1,1,0,0,1,0,1,1,0,1,9.1
4484,2020,0,1,0,1,1,0,0,1,0,1,1,0,1,11.4
4485,2021,0,1,0,1,1,0,0,1,0,1,1,0,1,10.5
